搭乘路線名稱,搭乘附屬路線名稱,搭乘公車路線方向,站序資料,站牌代碼,站間距離
1130,1130,0,15,275344,471.2
1130,1130,1,1,275451,
1130,1130,1,2,238298,480.93
1130,1130,1,3,265052,572.5
1130,1130,1,4,146114,2997
1130,1130,1,5,146115,2403.03
1130,1130,1,6,265051,3147.16
1130,1130,1,7,146116,650.67
1130,1130,1,8,146117,3260.86
1130,1130,1,9,276693,1187.1
1130,1130,1,10,302988,4486.33
1130,1130,1,11,302989,316.33
1130,1130,1,12,146107,2235.3
1130,1130,1,13,146119,4464.3
1130,1130,1,14,238303,2628.44
1130,1130,1,15,307547,584.88
1132,1132,0,1,307560,
1132,1132,0,2,286975,390.35
1132,1132,0,3,182874,478.88
1132,1132,0,4,241908,360.83
1132,1132,0,5,182876,396.22
1132,1132,0,6,237391,341.51
1132,1132,0,7,237516,584.98
1132,1132,0,8,222367,1131.2
1132,1132,0,9,286983,180.67
1132,1132,0,10,222369,168.17
1132,1132,0,11,182389,848.7
1132,1132,0,12,247718,883.52
1132,1132,0,13,247719,319.83
1132,1132,0,14,237521,466.66
1132,1132,0,15,182884,192.38
1132,1132,0,16,182332,839.57
1132,1132,0,17,237397,542.22
1132,1132,0,18,247675,287.91
1132,1132,0,19,276036,471.45
1132,1132,0,20,182444,187.94
1132,1132,0,21,286977,1571.13
1132,1132,0,22,286978,354.16
1132,1132,0,23,274203,521.91
1132,1132,0,24,237524,410.12
1132,1132,0,25,237465,317.73
1132,1132,0,26,182891,310.56
1132,1132,0,27,182201,683.9
1132,1132,0,28,237526,949.5
1132,1132,0,29,182893,465.4
1132,1132,0,30,182894,613.57
1132,1132,0,31,237527,287.87
1132,1132,0,32,237528,549.03
1132,1132,0,33,237529,763.89
1132,1132,0,34,182896,1192.87
1132,1132,0,35,237530,906.04
1132,1132,0,36,237531,636.78
1132,1132,0,37,237532,1010.38
1132,1132,0,38,237533,191.42
1132,1132,0,39,237534,1606.04
1132,1132,0,40,237535,811.02
1132,1132,0,41,182898,654.32
1132,1132,0,42,182899,596.76
1132,1132,0,43,247721,243.61
1132,1132,0,44,309069,1150.09
1132,1132,0,45,237537,281.37
1132,1132,0,46,182900,246.18
1132,1132,0,47,182901,113.28
1132,1132,0,48,237538,198.19
1132,1132,0,49,237539,485.59
1132,1132,0,50,237540,655.83
1132,1132,0,51,237541,1419.91
1132,1132,0,52,247722,544.52
1132,1132,0,53,182904,815.35
1132,1132,0,54,237483,1278.95
1132,1132,0,55,182280,2488.96
1132,1132,0,56,237484,598
1132,1132,0,57,182281,441.87
1132,1132,0,58,182282,767.98
1132,1132,1,1,182283,
1132,1132,1,2,182284,586.07
1132,1132,1,3,237485,462.6
1132,1132,1,4,182285,577.44
1132,1132,1,5,237486,2487.56
1132,1132,1,6,182286,1267.42
1132,1132,1,7,247730,837.8
1132,1132,1,8,237554,534.82
1132,1132,1,9,237555,1470.24
1132,1132,1,10,237556,635.34
1132,1132,1,11,237557,464.16
1132,1132,1,12,237558,146.41
1132,1132,1,13,182928,163.32
1132,1132,1,14,237559,264.53
1132,1132,1,15,309070,274.74
1132,1132,1,16,247731,1158.83
1132,1132,1,17,182929,258.15
1132,1132,1,18,182930,557.08
1132,1132,1,19,237561,720.06
1132,1132,1,20,237562,718.07
1132,1132,1,21,237563,1387.24
1132,1132,1,22,237564,147.32
1132,1132,1,23,237565,1046.75
1132,1132,1,24,237566,616.3
1132,1132,1,25,182932,916.94
1132,1132,1,26,237567,1203.42
1132,1132,1,27,237568,749.03
1132,1132,1,28,237569,563.6
1132,1132,1,29,182934,279.68
1132,1132,1,30,182935,652.56
1132,1132,1,31,237570,409.21
1132,1132,1,32,182226,963.54
1132,1132,1,33,276035,685.13
1132,1132,1,34,182369,297.5
1132,1132,1,35,237571,358.19
1132,1132,1,36,237572,265.48
1132,1132,1,37,286982,643.85
1132,1132,1,38,286981,340.41
1132,1132,1,39,275459,1521.92
1132,1132,1,40,247732,626.96
1132,1132,1,41,182942,326.15
1132,1132,1,42,182305,503.69
1132,1132,1,43,182944,853.66
1132,1132,1,44,237574,197
1132,1132,1,45,247733,459.18
1132,1132,1,46,247734,341.91
1132,1132,1,47,246303,851.3
1132,1132,1,48,222369,761.35
1132,1132,1,49,286980,149.48
1132,1132,1,50,151863,181.86
1132,1132,1,51,237579,433.08
1132,1132,1,52,237703,1158.41
1132,1132,1,53,237704,341.73
1132,1132,1,54,182243,393.19
1132,1132,1,55,275455,358.67
1132,1132,1,56,286979,489.89
1132,1132,1,57,307559,362.23
1132,1132A,0,1,307560,
1132,1132A,0,2,286975,470.52
1132,1132A,0,3,302998,1759.22
1132,1132A,0,4,182874,1868.09
1132,1132A,0,5,241908,359.96
1132,1132A,0,6,182876,397.71
1132,1132A,0,7,237391,340.95
1132,1132A,0,8,237516,549.36
1132,1132A,0,9,222367,480.39
1132,1132A,0,10,286983,169.74
1132,1132A,0,11,222369,173.32
1132,1132A,0,12,182389,794.5
1132,1132A,0,13,247718,883.89
1132,1132A,0,14,247719,319.01
1132,1132A,0,15,237521,467.72
1132,1132A,0,16,182884,191.62
1132,1132A,0,17,182332,839.84
1132,1132A,0,18,237397,542.11
1132,1132A,0,19,247675,288.06
1132,1132A,0,20,276036,471.11
1132,1132A,0,21,182444,188.43
1132,1132A,0,22,286977,1570.77
1132,1132A,0,23,286978,354.19
1132,1132A,0,24,274203,521.18
1132,1132A,0,25,237524,410.83
1132,1132A,0,26,237465,317.71
1132,1132A,0,27,182891,310.57
1132,1132A,0,28,182201,683.91
1132,1132A,0,29,237526,949.49
1132,1132A,0,30,182893,465.4
1132,1132A,0,31,182894,613.57
1132,1132A,0,32,237527,287.87
1132,1132A,0,33,237528,549.03
1132,1132A,0,34,237529,763.9
1132,1132A,0,35,182896,1192.94
1132,1132A,0,36,237530,905.97
1132,1132A,0,37,237531,636.76
1132,1132A,0,38,237532,1010.39
1132,1132A,0,39,237533,191.4
1132,1132A,0,40,237534,1605.88
1132,1132A,0,41,237535,811.2
1132,1132A,0,42,182898,654.33
1132,1132A,0,43,182899,596.72
1132,1132A,0,44,247721,243.66
1132,1132A,0,45,309069,1150.09
1132,1132A,0,46,237537,281.4
1132,1132A,0,47,182900,246.14
1132,1132A,0,48,182901,113.27
1132,1132A,0,49,237538,198.39
1132,1132A,0,50,237539,485.4
1132,1132A,0,51,237540,655.86
1132,1132A,0,52,237541,1419.87
1132,1132A,0,53,247722,544.42
1132,1132A,0,54,182904,815.35
1132,1132A,0,55,237483,1278.96
1132,1132A,0,56,182280,2485.98
1132,1132A,0,57,237484,597.89
1132,1132A,0,58,182281,442.26
1132,1132A,0,59,182282,768.29
1132,1132A,1,1,182283,
1132,1132A,1,2,182284,586.11
1132,1132A,1,3,237485,462.55
1132,1132A,1,4,182285,577.43
1132,1132A,1,5,237486,2487.57
1132,1132A,1,6,182286,1267.46
