RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,StopUID,StopID,StopName,StopBoarding,StopSequence,PositionLon,PositionLat,StationID,LocationCityCode,Dist_Cum,Dist_Intv
TTT0982,982,陸海空線,TTT0982C1,0982C1,陸海空線C,0,TTT299271,299271,馬蘭榮家,0,9,121.132095,22.772239,135665,TTT,5830.977331,745.2485843
TTT0982,982,陸海空線,TTT0982C1,0982C1,陸海空線C,0,TTT302746,302746,卑南入口,0,10,121.127132,22.77852,138116,TTT,6750.035151,919.0578199
TTT0982,982,陸海空線,TTT0982C1,0982C1,陸海空線C,0,TTT295296,295296,棒球場,0,11,121.127573,22.78802,132556,TTT,7822.002327,1071.967175
TTT0982,982,陸海空線,TTT0982C1,0982C1,陸海空線C,0,TTT302748,302748,拖吊場,0,12,121.124715,22.790934,138118,TTT,8416.594563,594.592236
TTT0982,982,陸海空線,TTT0982C1,0982C1,陸海空線C,0,TTT295300,295300,台東火車站,-1,13,121.123278,22.792928,132558,TTT,8733.081428,316.4868657
TTT0982,982,陸海空線,TTT0982C2,0982C2,陸海空線C,1,TTT295300,295300,台東火車站,1,1,121.123278,22.792928,132558,TTT,0,NA
TTT0982,982,陸海空線,TTT0982C2,0982C2,陸海空線C,1,TTT302749,302749,拖吊場,0,2,121.124802,22.791078,138119,TTT,350.2640923,350.2640923
TTT0982,982,陸海空線,TTT0982C2,0982C2,陸海空線C,1,TTT295299,295299,棒球場,0,3,121.127768,22.787946,132557,TTT,913.9516537,563.6875614
TTT0982,982,陸海空線,TTT0982C2,0982C2,陸海空線C,1,TTT302765,302765,卑南入口,0,4,121.126988,22.778552,138134,TTT,1972.145908,1058.194255
TTT0982,982,陸海空線,TTT0982C2,0982C2,陸海空線C,1,TTT299272,299272,馬蘭榮家,0,5,121.131952,22.772189,135666,TTT,2887.041598,914.8956902
TTT0982,982,陸海空線,TTT0982C2,0982C2,陸海空線C,1,TTT295293,295293,公東高工,0,6,121.135643,22.767533,132553,TTT,3624.788619,737.7470202
TTT0982,982,陸海空線,TTT0982C2,0982C2,陸海空線C,1,TTT295291,295291,台東糖廠,0,7,121.129022,22.767674,132551,TTT,4438.549623,813.7610047
TTT0982,982,陸海空線,TTT0982C2,0982C2,陸海空線C,1,TTT302744,302744,東方大鎮,0,8,121.123887,22.768835,138114,TTT,4989.662813,551.1131897
TTT0982,982,陸海空線,TTT0982C2,0982C2,陸海空線C,1,TTT295289,295289,縣議會,0,9,121.120848,22.768089,132549,TTT,5400.559013,410.8962001
TTT0982,982,陸海空線,TTT0982C2,0982C2,陸海空線C,1,TTT295287,295287,專科學校,0,10,121.123283,22.7583,132547,TTT,6723.88089,1323.321877
TTT0982,982,陸海空線,TTT0982C2,0982C2,陸海空線C,1,TTT295285,295285,康樂國小,0,11,121.119804,22.754422,132545,TTT,7325.361413,601.480523
TTT0982,982,陸海空線,TTT0982C2,0982C2,陸海空線C,1,TTT299270,299270,陽明山莊,0,12,121.113266,22.753536,135664,TTT,8032.382497,707.021084
TTT0982,982,陸海空線,TTT0982C2,0982C2,陸海空線C,1,TTT295283,295283,台東航空站,-1,13,121.107037,22.755673,132543,TTT,8868.73622,836.3537227
