RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,StopUID,StopID,StopName,StopBoarding,StopSequence,PositionLon,PositionLat,StationID,LocationCityCode,Dist_Cum,Dist_Intv
THB1031,1031,1031,THB103102,103102,1031,1,THB269317,269317,幸福人生社區,0,19,121.705368,25.08881,125714,KEE,10706.49366,161.8137227
THB1031,1031,1031,THB103102,103102,1031,1,THB254248,254248,草濫,0,20,121.70703,25.090222,125715,KEE,10975.64368,269.1500208
THB1031,1031,1031,THB103102,103102,1031,1,THB283678,283678,陽明海運,0,21,121.710638,25.094033,125716,KEE,11578.95112,603.3074425
THB1031,1031,1031,THB103102,103102,1031,1,THB270368,270368,南七堵,0,22,121.712848,25.09718,125717,KEE,12068.12612,489.1749952
THB1031,1031,1031,THB103102,103102,1031,1,THB268993,268993,七堵國小,0,23,121.7147,25.09786,125718,KEE,12263.85469,195.728568
THB1031,1031,1031,THB103102,103102,1031,1,THB269577,269577,大華橋,0,24,121.717192,25.098944,125719,KEE,12542.55505,278.7003602
THB1031,1031,1031,THB103102,103102,1031,1,THB296566,296566,八堵加油站,0,25,121.726375,25.103696,125720,KEE,13643.23391,1100.678866
THB1031,1031,1031,THB103102,103102,1031,1,THB296564,296564,八堵火車站,0,26,121.728933,25.107979,125721,KEE,14237.11952,593.8856057
THB1031,1031,1031,THB103102,103102,1031,1,THB268999,268999,八南里,0,27,121.731194,25.108585,127487,KEE,14489.86,252.7404776
THB1031,1031,1031,THB103102,103102,1031,1,THB249213,249213,八堵橋,0,28,121.734222,25.11049,124088,KEE,14862.48467,372.6246787
THB1031,1031,1031,THB103102,103102,1031,1,THB249339,249339,海會寺,0,29,121.7366434,25.1106231,124089,KEE,15118.13564,255.6509681
THB1031,1031,1031,THB103102,103102,1031,1,THB257334,257334,南榮公墓(英仁里),0,30,121.740482,25.113165,124090,KEE,15601.02838,482.8927409
THB1031,1031,1031,THB103102,103102,1031,1,THB250834,250834,寶明寺,0,31,121.743144,25.115241,124091,KEE,15959.80271,358.7743227
THB1031,1031,1031,THB103102,103102,1031,1,THB295964,295964,蓬萊隧道北口,0,32,121.743723,25.1184309,124092,KEE,16317.9509,358.1481887
THB1031,1031,1031,THB103102,103102,1031,1,THB295965,295965,三坑,0,33,121.7430278,25.12335283,124093,KEE,16871.99225,554.0413562
THB1031,1031,1031,THB103102,103102,1031,1,THB282707,282707,南榮路口,0,34,121.742153,25.126787,125064,KEE,17269.80082,397.8085736
THB1031,1031,1031,THB103102,103102,1031,1,THB309648,309648,基隆轉運站,0,35,121.7389,25.13278,143512,KEE,18296.72731,1026.926482
THB1031,1031,1031,THB103102,103102,1031,1,THB309647,309647,三十一號橋,0,36,121.73666,25.12991,138766,KEE,19610.4732,1313.74589
THB1031,1031,1031,THB103102,103102,1031,1,THB256884,256884,安樂路一段81巷口,0,37,121.735314,25.129356,124966,KEE,19785.63943,175.1662324
THB1031,1031,1031,THB103102,103102,1031,1,THB283259,283259,自強隧道口,0,38,121.732447,25.127654,124778,KEE,20147.51492,361.8754916
THB1031,1031,1031,THB103102,103102,1031,1,THB271445,271445,電信大樓,0,39,121.7252,25.12248,124969,KEE,21095.26179,947.7468668
THB1031,1031,1031,THB103102,103102,1031,1,THB253805,253805,安樂區行政大樓,0,40,121.723416,25.121046,124967,KEE,21330.33205,235.0702634
THB1031,1031,1031,THB103102,103102,1031,1,THB302724,302724,基隆長庚醫院,0,41,121.721894,25.121098,124968,KEE,21595.54465,265.2125955
THB1031,1031,1031,THB103102,103102,1031,1,THB258571,258571,婦幼福利服務中心,0,42,121.7198,25.12515,124786,KEE,22148.15187,552.6072214
THB1031,1031,1031,THB103102,103102,1031,1,THB258893,258893,麥金路樂利三街口,0,43,121.71936,25.12731,124970,KEE,22413.46182,265.3099478
THB1031,1031,1031,THB103102,103102,1031,1,THB255601,255601,龍騰大地社區,0,44,121.719025,25.128813,124971,KEE,22657.05213,243.5903094
THB1031,1031,1031,THB103102,103102,1031,1,THB307466,307466,國家新城,-1,45,121.713733,25.127355,141815,KEE,23278.43447,621.3823478
THB1032,1032,1032,THB103201,103201,1032,0,THB256885,256885,國家新城,1,1,121.713863,25.127346,124972,KEE,0,NA
THB1032,1032,1032,THB103201,103201,1032,0,THB308721,308721,天驕社區,0,2,121.71548,25.128451,142807,KEE,237.2767426,237.2767426
THB1032,1032,1032,THB103201,103201,1032,0,THB256766,256766,麥金路樂利三街口,0,3,121.719546,25.127901,124785,KEE,802.4959163,565.2191737
THB1032,1032,1032,THB103201,103201,1032,0,THB255195,255195,婦幼福利服務中心,0,4,121.719602,25.1251,126131,KEE,1129.879365,327.3834491
THB1032,1032,1032,THB103201,103201,1032,0,THB303478,303478,基隆長庚醫院,0,5,121.72181,25.12063,138567,KEE,1732.399113,602.5197477
THB1032,1032,1032,THB103201,103201,1032,0,THB296553,296553,安樂區行政大樓,0,6,121.72353,25.12094,124788,KEE,1964.989211,232.5900979
THB1032,1032,1032,THB103201,103201,1032,0,THB290705,290705,電信大樓,0,7,121.7256972,25.1227837,129718,KEE,2264.214982,299.2257713
THB1032,1032,1032,THB103201,103201,1032,0,THB253701,253701,自強隧道口,0,8,121.732761,25.127876,124789,KEE,3188.827823,924.6128409
THB1032,1032,1032,THB103201,103201,1032,0,THB309646,309646,三十一號橋,0,9,121.73705,25.13019,138772,KEE,3737.817302,548.9894784
THB1032,1032,1032,THB103201,103201,1032,0,THB309648,309648,基隆轉運站,0,10,121.7389,25.13278,143512,KEE,4085.122509,347.3052071
THB1032,1032,1032,THB103201,103201,1032,0,THB307050,307050,城隍廟,0,11,121.74047,25.13105,140492,KEE,4905.420046,820.297537
THB1032,1032,1032,THB103201,103201,1032,0,THB249752,249752,忠四路,0,12,121.73954,25.12806,124097,KEE,5332.176303,426.7562574
